"easting","northing"
289018.247662878,4430330.25419994
287515.975513984,4428750.84598403
287839.45624251,4429571.6382231
287685.703382516,4429605.12355434
287413.554310964,4428885.34309184
288168.839330416,4429675.4231064
289821.730137937,4431251.51443863
288553.24742576,4430105.94670569
288354.920834753,4429654.52905824
287897.206867451,4429479.25598922
288612.453042491,4430757.00998701
289658.639401589,4431391.45391655
289675.790831831,4430623.51976393
290214.804494513,4431090.1141184
289040.317105782,4430617.34501935
288789.231042351,4430110.61773521
289412.635148069,4431233.7035537
288429.598966184,4429796.67220892
290909.892326513,4431629.94182737
287110.329149887,4428186.86969429
289119.536586697,4430196.67739821
288810.32171091,4430852.59633569
288712.006499313,4430115.30333795
292864.43561087,4431578.33394778
289005.021862632,4430816.42902162
287827.498059165,4429734.0745577
288887.410570599,4430604.22749248
287864.660207747,4429444.4556261
289861.146070382,4431088.9324496
287860.068535449,4429877.40536232
289999.246029472,4431187.0122617
290562.948266432,4431689.87560101
288491.88895982,4430091.85574013
290258.172454133,4431165.52472363
289460.352384421,4431134.92091207
291170.016826683,4431403.91889051
288757.173752802,4430059.02054308
288788.303631357,4430302.3884161
288936.957263865,4430590.90422986
288544.335968466,4430100.61397992
290081.809048098,4431405.87750176
288909.492919927,4431095.28132119
288118.060187608,4430214.79470406
289421.083856582,4431418.11426644
288044.958380908,4429847.21655553
288766.035610288,4430352.35752383
288242.137100659,4430222.19103344
289377.134136475,4430240.01940151
288530.057546903,4430002.03938855
288058.333363506,4429482.44014325
289369.736115548,4431115.38913908
288658.362875661,4430218.72104202
288715.119451853,4431095.67571088
287754.174328403,4428307.63013788
289664.541339726,4431210.13965964
289029.484454827,4430097.94165338
289102.50709332,4430205.08494241
288651.402971337,4430050.35253573
288660.816102313,4429898.88615819
288442.614890187,4429988.91635034
289562.021619871,4431097.05339506
288529.63523725,4430678.22171743
289634.525467121,4431139.56502271
288846.782097624,4430246.49979267
289318.703246856,4430351.78931924
288330.048560731,4430090.85950233
288493.618870945,4430142.46899801
289663.607843047,4430890.27755025
