"easting","northing"
292509.76236714,4426108.58604882
292643.591108295,4425808.0531665
292257.516891748,4426277.33201503
292169.491468111,4426287.19897957
292547.157421351,4426123.99337868
292425.623186578,4426195.35660164
292495.242672728,4426023.57862966
292328.905861941,4426211.44286935
292486.710135118,4426142.2266571
292401.595144792,4426047.72505162
292247.159201721,4426281.55184047
292521.067885373,4426126.76925705
292427.898937146,4426125.83442008
292550.271102685,4426072.2256802
292378.969361832,4426168.4898473
292182.781922024,4426388.9396478
292199.247294154,4426284.24180242
292230.961658671,4426297.16716949
292302.516485832,4426189.32853089
292231.784376556,4426297.52504242
292329.896366948,4426207.13853652
292161.294564342,4426325.14967891
292237.999384366,4426283.00319579
292347.029660182,4426139.4971257
292248.567822093,4426284.59584147
292502.424833783,4426064.99800563
292340.898908933,4426167.39640652
292400.225658416,4426038.16394922
292264.859699576,4426269.59278599
292241.549476584,4426306.74471489
292335.91396906,4426148.31426055
292387.141367078,4426165.81596429
292363.62672327,4426235.57975615
292469.054132207,4426027.96256645
292232.761447391,4426302.88234101
292261.49546314,4426273.26338301
292362.343862216,4426171.88357561
292240.517466948,4426289.07224724
292580.133084699,4425999.65270529
292239.272766955,4426296.38367841
292453.849101832,4426167.77156848
292468.136567847,4426150.51559771
292179.915916783,4426301.24533556
292520.528693103,4425960.36401507
292320.271524778,4426225.0547126
292498.871711758,4426106.06246562
292308.408086647,4426233.01876555
292514.043735257,4426049.17649509
292349.334657843,4426162.76793014
292559.857733986,4426007.66367037
292542.054585336,4426011.57419042
292470.796758456,4426062.74649629
292579.034552203,4425989.82106334
292428.334012211,4426172.47921307
292408.150617034,4426144.86243358
292413.65330525,4426112.91107222
292409.696744061,4426175.35257079
292471.139415852,4426107.73870782
292334.464908862,4425990.40674249
292382.240793999,4426179.61850387
292464.446331288,4426110.90118845
292689.184927452,4425850.052107
292431.587007996,4426113.67081493
292332.250565045,4426195.46943424
292569.373729723,4426047.49318274
292654.971832045,4425892.63975638
292487.939003815,4426105.15812505
292476.761849058,4426106.13643957
292453.72309406,4426097.2235345
292370.633501961,4426201.59413154
292617.153148337,4426212.44780173
292373.012545659,4426239.0196841
292685.53271431,4426041.4927455
292263.729269931,4426271.3168854
292476.921396877,4425938.29192159
292215.184418284,4426314.17192111
292520.827962885,4425955.94267151
292602.644312584,4425947.13190447
292320.007323822,4426181.79112265
292429.088127062,4426147.77832585
292582.871961925,4426115.0490611
292365.319940998,4426225.97000412
292493.299885866,4426076.64193491
292407.739615771,4426134.42452524
292328.668428933,4426212.52148594
292336.359812378,4426212.7465436
292662.736192637,4425883.23249624
292495.676621349,4425915.21215496
292543.929217991,4426039.91638534
292365.362005593,4426023.64995605
292616.342134994,4426160.29010975
292388.892637905,4426191.13137668
292522.54994177,4426155.6786239
292483.770575576,4426156.01068421
292400.603738544,4426160.09034708
292387.365222498,4425999.06825565
292317.950659806,4426260.74171168
292423.316676953,4426137.02603569
292363.333829879,4426159.81608251
292359.836151345,4426191.01378632
292520.297199646,4426028.54901926
292008.732800049,4426434.32021024
292390.660956917,4426131.06716854
292312.729507794,4426231.30932972
292465.277572272,4426065.95074706
292417.743812845,4426109.14718334
292356.343181818,4426220.15203576
292305.558638405,4426232.05308464
292406.378664172,4426119.38877807
292608.909918954,4426082.46080828
292470.640260887,4426097.19814088
292394.591994115,4426195.57744126
292389.07414013,4426201.25360093
292083.253102399,4426404.21575848
292551.657173244,4425999.54380382
292501.521525696,4425948.06427037
292398.863065136,4426176.23508034
292257.159609543,4426280.71519135
292193.730653942,4426286.36129501
292419.266954287,4426119.88818992
292354.731288578,4426166.32139763
292445.474342699,4426117.80147411
292433.48675893,4426094.42449751
292700.61186187,4425874.07570069
292470.603055328,4426136.80130169
292260.076325157,4426273.100318
292282.443920093,4426241.79812449
292398.015211596,4425941.40578613
292189.323960046,4426313.69684535
292499.430727123,4426128.08490475
292385.343398584,4426208.86427322
292267.425642346,4426268.95227041
292276.871366342,4426261.05791062
